consumption_id,state,region,usage_date,usage_mwh,latitude,longitude
437,J&K,NR,2019-01-15,39.50,33.450000,76.240000
438,Chandigarh,NR,2019-01-15,3.20,30.719997,76.780006
439,Chhattisgarh,WR,2019-01-15,88.00,22.090420,82.159987
440,Gujarat,WR,2019-01-15,290.50,22.258700,71.192400
441,MP,WR,2019-01-15,170.20,21.300391,76.130019
442,Maharashtra,WR,2019-01-15,392.10,19.250232,73.160175
443,Goa,WR,2019-01-15,12.40,15.491997,73.818001
444,DNH,WR,2019-01-15,17.30,20.266578,73.016618
445,"Andhra Pradesh",SR,2019-01-15,160.70,14.750429,78.570026
446,Telangana,SR,2019-01-15,174.30,18.112400,79.019300
447,Karnataka,SR,2019-01-15,138.70,12.570381,76.919997
448,Kerala,SR,2019-01-15,64.20,8.900373,76.569993
449,"Tamil Nadu",SR,2019-01-15,288.70,12.920386,79.150042
450,Pondy,SR,2019-01-15,7.40,11.934994,79.830000
451,Bihar,ER,2019-01-15,93.70,25.785414,87.479973
452,Jharkhand,ER,2019-01-15,24.80,23.800393,86.419986
453,Odisha,ER,2019-01-15,82.10,19.820430,85.900017
454,"West Bengal",ER,2019-01-15,143.40,22.580390,88.329947
455,Sikkim,ER,2019-01-15,0.70,27.333330,88.616648
456,"Arunachal Pradesh",NER,2019-01-15,2.20,27.100399,93.616601
457,Assam,NER,2019-01-15,29.20,26.749981,94.216667
458,Manipur,NER,2019-01-15,2.50,24.799971,93.950017
459,Meghalaya,NER,2019-01-15,5.20,25.570492,91.880014
460,Mizoram,NER,2019-01-15,1.70,23.710399,92.720015
461,Nagaland,NER,2019-01-15,2.20,25.666998,94.116570
462,Tripura,NER,2019-01-15,4.80,23.835404,91.279999
463,Punjab,NR,2019-01-16,231.90,31.519974,75.980003
464,Haryana,NR,2019-01-16,180.50,28.450006,77.019991
465,Rajasthan,NR,2019-01-16,175.30,26.449999,74.639981
466,Delhi,NR,2019-01-16,111.80,28.669993,77.230004
467,UP,NR,2019-01-16,399.00,27.599981,78.050006
468,Uttarakhand,NR,2019-01-16,41.00,30.320409,78.050006
469,HP,NR,2019-01-16,29.40,31.100025,77.166597
470,J&K,NR,2019-01-16,41.80,33.450000,76.240000
471,Chandigarh,NR,2019-01-16,6.00,30.719997,76.780006
472,Chhattisgarh,WR,2019-01-16,89.20,22.090420,82.159987
473,Gujarat,WR,2019-01-16,299.50,22.258700,71.192400
474,MP,WR,2019-01-16,185.10,21.300391,76.130019
475,Maharashtra,WR,2019-01-16,377.10,19.250232,73.160175
476,Goa,WR,2019-01-16,11.30,15.491997,73.818001
477,DNH,WR,2019-01-16,18.90,20.266578,73.016618
478,"Andhra Pradesh",SR,2019-01-16,155.20,14.750429,78.570026
479,Telangana,SR,2019-01-16,161.30,18.112400,79.019300
480,Karnataka,SR,2019-01-16,175.20,12.570381,76.919997
481,Kerala,SR,2019-01-16,68.50,8.900373,76.569993
482,"Tamil Nadu",SR,2019-01-16,301.40,12.920386,79.150042
483,Pondy,SR,2019-01-16,7.60,11.934994,79.830000
484,Bihar,ER,2019-01-16,93.50,25.785414,87.479973
485,Jharkhand,ER,2019-01-16,22.10,23.800393,86.419986
486,Odisha,ER,2019-01-16,82.60,19.820430,85.900017
487,"West Bengal",ER,2019-01-16,152.90,22.580390,88.329947
488,Sikkim,ER,2019-01-16,0.70,27.333330,88.616648
489,"Arunachal Pradesh",NER,2019-01-16,2.20,27.100399,93.616601
490,Assam,NER,2019-01-16,31.30,26.749981,94.216667
491,Manipur,NER,2019-01-16,2.30,24.799971,93.950017
492,Meghalaya,NER,2019-01-16,5.60,25.570492,91.880014
493,Mizoram,NER,2019-01-16,1.80,23.710399,92.720015
494,Nagaland,NER,2019-01-16,2.20,25.666998,94.116570
495,Tripura,NER,2019-01-16,5.80,23.835404,91.279999
496,Punjab,NR,2019-01-17,253.80,31.519974,75.980003
497,Haryana,NR,2019-01-17,196.40,28.450006,77.019991
498,Rajasthan,NR,2019-01-17,197.20,26.449999,74.639981
499,Delhi,NR,2019-01-17,115.60,28.669993,77.230004
500,UP,NR,2019-01-17,412.50,27.599981,78.050006
501,Uttarakhand,NR,2019-01-17,41.70,30.320409,78.050006
502,HP,NR,2019-01-17,29.80,31.100025,77.166597
503,J&K,NR,2019-01-17,42.30,33.450000,76.240000
504,Chandigarh,NR,2019-01-17,5.60,30.719997,76.780006
505,Chhattisgarh,WR,2019-01-17,83.50,22.090420,82.159987
506,Gujarat,WR,2019-01-17,282.00,22.258700,71.192400
507,MP,WR,2019-01-17,183.70,21.300391,76.130019
508,Maharashtra,WR,2019-01-17,368.40,19.250232,73.160175
509,Goa,WR,2019-01-17,11.30,15.491997,73.818001
510,DNH,WR,2019-01-17,18.40,20.266578,73.016618
511,"Andhra Pradesh",SR,2019-01-17,161.80,14.750429,78.570026
512,Telangana,SR,2019-01-17,156.50,18.112400,79.019300
513,Karnataka,SR,2019-01-17,167.10,12.570381,76.919997
514,Kerala,SR,2019-01-17,70.30,8.900373,76.569993
515,"Tamil Nadu",SR,2019-01-17,313.90,12.920386,79.150042
516,Pondy,SR,2019-01-17,7.70,11.934994,79.830000
517,Bihar,ER,2019-01-17,98.90,25.785414,87.479973
518,Jharkhand,ER,2019-01-17,22.30,23.800393,86.419986
519,Odisha,ER,2019-01-17,85.90,19.820430,85.900017
520,"West Bengal",ER,2019-01-17,167.70,22.580390,88.329947
521,Sikkim,ER,2019-01-17,0.80,27.333330,88.616648
522,"Arunachal Pradesh",NER,2019-01-17,2.20,27.100399,93.616601
523,Assam,NER,2019-01-17,33.10,26.749981,94.216667
524,Manipur,NER,2019-01-17,2.50,24.799971,93.950017
525,Meghalaya,NER,2019-01-17,5.50,25.570492,91.880014
526,Mizoram,NER,2019-01-17,1.80,23.710399,92.720015
527,Nagaland,NER,2019-01-17,2.20,25.666998,94.116570
528,Tripura,NER,2019-01-17,4.20,23.835404,91.279999
529,Punjab,NR,2019-01-18,236.40,31.519974,75.980003
530,Haryana,NR,2019-01-18,193.90,28.450006,77.019991
531,Rajasthan,NR,2019-01-18,209.80,26.449999,74.639981
532,Delhi,NR,2019-01-18,117.90,28.669993,77.230004
533,UP,NR,2019-01-18,426.00,27.599981,78.050006
534,Uttarakhand,NR,2019-01-18,40.30,30.320409,78.050006
535,HP,NR,2019-01-18,27.90,31.100025,77.166597
536,J&K,NR,2019-01-18,36.70,33.450000,76.240000
537,Chandigarh,NR,2019-01-18,5.00,30.719997,76.780006
538,Chhattisgarh,WR,2019-01-18,82.20,22.090420,82.159987
539,Gujarat,WR,2019-01-18,269.10,22.258700,71.192400
540,MP,WR,2019-01-18,183.40,21.300391,76.130019
541,Maharashtra,WR,2019-01-18,360.80,19.250232,73.160175
542,Goa,WR,2019-01-18,11.30,15.491997,73.818001
543,DNH,WR,2019-01-18,18.30,20.266578,73.016618
544,"Andhra Pradesh",SR,2019-01-18,169.90,14.750429,78.570026
545,Telangana,SR,2019-01-18,169.40,18.112400,79.019300
546,Karnataka,SR,2019-01-18,182.50,12.570381,76.919997
547,Kerala,SR,2019-01-18,71.60,8.900373,76.569993
548,"Tamil Nadu",SR,2019-01-18,321.50,12.920386,79.150042
549,Pondy,SR,2019-01-18,8.20,11.934994,79.830000
550,Bihar,ER,2019-01-18,106.10,25.785414,87.479973
551,Jharkhand,ER,2019-01-18,24.10,23.800393,86.419986
552,Odisha,ER,2019-01-18,89.10,19.820430,85.900017
553,"West Bengal",ER,2019-01-18,175.90,22.580390,88.329947
554,Sikkim,ER,2019-01-18,0.80,27.333330,88.616648
555,"Arunachal Pradesh",NER,2019-01-18,2.50,27.100399,93.616601
556,Assam,NER,2019-01-18,32.50,26.749981,94.216667
557,Manipur,NER,2019-01-18,2.50,24.799971,93.950017
558,Meghalaya,NER,2019-01-18,5.80,25.570492,91.880014
559,Mizoram,NER,2019-01-18,1.60,23.710399,92.720015
560,Nagaland,NER,2019-01-18,2.30,25.666998,94.116570
561,Tripura,NER,2019-01-18,4.30,23.835404,91.279999
562,Punjab,NR,2019-01-19,229.80,31.519974,75.980003
563,Haryana,NR,2019-01-19,201.80,28.450006,77.019991
564,Rajasthan,NR,2019-01-19,197.60,26.449999,74.639981
565,Delhi,NR,2019-01-19,121.90,28.669993,77.230004
566,UP,NR,2019-01-19,437.90,27.599981,78.050006
567,Uttarakhand,NR,2019-01-19,42.40,30.320409,78.050006
568,HP,NR,2019-01-19,28.70,31.100025,77.166597
569,J&K,NR,2019-01-19,38.50,33.450000,76.240000
570,Chandigarh,NR,2019-01-19,5.30,30.719997,76.780006
571,Chhattisgarh,WR,2019-01-19,86.80,22.090420,82.159987
572,Gujarat,WR,2019-01-19,260.20,22.258700,71.192400
573,MP,WR,2019-01-19,183.70,21.300391,76.130019
574,Maharashtra,WR,2019-01-19,371.20,19.250232,73.160175
575,Goa,WR,2019-01-19,11.80,15.491997,73.818001
576,DNH,WR,2019-01-19,18.10,20.266578,73.016618
577,"Andhra Pradesh",SR,2019-01-19,166.00,14.750429,78.570026
578,Telangana,SR,2019-01-19,171.80,18.112400,79.019300
579,Karnataka,SR,2019-01-19,185.00,12.570381,76.919997
580,Kerala,SR,2019-01-19,72.60,8.900373,76.569993
581,"Tamil Nadu",SR,2019-01-19,325.80,12.920386,79.150042
582,Pondy,SR,2019-01-19,8.30,11.934994,79.830000
583,Bihar,ER,2019-01-19,105.50,25.785414,87.479973
584,Jharkhand,ER,2019-01-19,23.80,23.800393,86.419986
585,Odisha,ER,2019-01-19,98.10,19.820430,85.900017
586,"West Bengal",ER,2019-01-19,180.60,22.580390,88.329947
587,Sikkim,ER,2019-01-19,0.90,27.333330,88.616648
588,"Arunachal Pradesh",NER,2019-01-19,2.40,27.100399,93.616601
589,Assam,NER,2019-01-19,31.40,26.749981,94.216667
590,Manipur,NER,2019-01-19,2.60,24.799971,93.950017
591,Meghalaya,NER,2019-01-19,5.60,25.570492,91.880014
592,Mizoram,NER,2019-01-19,1.60,23.710399,92.720015
593,Nagaland,NER,2019-01-19,2.20,25.666998,94.116570
594,Tripura,NER,2019-01-19,4.80,23.835404,91.279999
595,Punjab,NR,2019-01-20,195.00,31.519974,75.980003
596,Haryana,NR,2019-01-20,192.30,28.450006,77.019991
597,Rajasthan,NR,2019-01-20,197.60,26.449999,74.639981
598,Delhi,NR,2019-01-20,121.70,28.669993,77.230004
599,UP,NR,2019-01-20,428.30,27.599981,78.050006
600,Uttarakhand,NR,2019-01-20,42.40,30.320409,78.050006
601,HP,NR,2019-01-20,28.10,31.100025,77.166597
602,J&K,NR,2019-01-20,40.40,33.450000,76.240000
603,Chandigarh,NR,2019-01-20,5.10,30.719997,76.780006
604,Chhattisgarh,WR,2019-01-20,90.00,22.090420,82.159987
605,Gujarat,WR,2019-01-20,273.80,22.258700,71.192400
606,MP,WR,2019-01-20,189.30,21.300391,76.130019
607,Maharashtra,WR,2019-01-20,362.40,19.250232,73.160175
608,Goa,WR,2019-01-20,11.80,15.491997,73.818001
609,DNH,WR,2019-01-20,17.70,20.266578,73.016618
610,"Andhra Pradesh",SR,2019-01-20,153.90,14.750429,78.570026
611,Telangana,SR,2019-01-20,152.00,18.112400,79.019300
612,Karnataka,SR,2019-01-20,184.70,12.570381,76.919997
613,Kerala,SR,2019-01-20,72.40,8.900373,76.569993
614,"Tamil Nadu",SR,2019-01-20,325.40,12.920386,79.150042
615,Pondy,SR,2019-01-20,8.30,11.934994,79.830000
616,Bihar,ER,2019-01-20,106.70,25.785414,87.479973
617,Jharkhand,ER,2019-01-20,25.00,23.800393,86.419986
618,Odisha,ER,2019-01-20,96.50,19.820430,85.900017
619,"West Bengal",ER,2019-01-20,178.90,22.580390,88.329947
620,Sikkim,ER,2019-01-20,0.90,27.333330,88.616648
621,"Arunachal Pradesh",NER,2019-01-20,2.10,27.100399,93.616601
622,Assam,NER,2019-01-20,33.00,26.749981,94.216667
623,Manipur,NER,2019-01-20,2.60,24.799971,93.950017
624,Meghalaya,NER,2019-01-20,5.60,25.570492,91.880014
625,Mizoram,NER,2019-01-20,1.70,23.710399,92.720015
626,Nagaland,NER,2019-01-20,2.20,25.666998,94.116570
627,Tripura,NER,2019-01-20,5.50,23.835404,91.279999
628,Punjab,NR,2019-01-21,207.10,31.519974,75.980003
629,Haryana,NR,2019-01-21,182.90,28.450006,77.019991
630,Rajasthan,NR,2019-01-21,189.70,26.449999,74.639981
631,Delhi,NR,2019-01-21,112.20,28.669993,77.230004
632,UP,NR,2019-01-21,407.90,27.599981,78.050006
633,Uttarakhand,NR,2019-01-21,39.80,30.320409,78.050006
634,HP,NR,2019-01-21,28.80,31.100025,77.166597
635,J&K,NR,2019-01-21,41.70,33.450000,76.240000
636,Chandigarh,NR,2019-01-21,5.20,30.719997,76.780006
637,Chhattisgarh,WR,2019-01-21,87.50,22.090420,82.159987
638,Gujarat,WR,2019-01-21,276.70,22.258700,71.192400
639,MP,WR,2019-01-21,187.90,21.300391,76.130019
640,Maharashtra,WR,2019-01-21,356.60,19.250232,73.160175
641,Goa,WR,2019-01-21,11.80,15.491997,73.818001
642,DNH,WR,2019-01-21,17.90,20.266578,73.016618
643,"Andhra Pradesh",SR,2019-01-21,153.30,14.750429,78.570026
644,Telangana,SR,2019-01-21,144.50,18.112400,79.019300
645,Karnataka,SR,2019-01-21,179.90,12.570381,76.919997
646,Kerala,SR,2019-01-21,72.10,8.900373,76.569993
647,"Tamil Nadu",SR,2019-01-21,311.50,12.920386,79.150042
648,Pondy,SR,2019-01-21,8.00,11.934994,79.830000
649,Bihar,ER,2019-01-21,109.10,25.785414,87.479973
650,Jharkhand,ER,2019-01-21,24.80,23.800393,86.419986
651,Odisha,ER,2019-01-21,97.60,19.820430,85.900017
652,"West Bengal",ER,2019-01-21,178.90,22.580390,88.329947
653,Sikkim,ER,2019-01-21,0.80,27.333330,88.616648
654,"Arunachal Pradesh",NER,2019-01-21,2.20,27.100399,93.616601
655,Assam,NER,2019-01-21,34.30,26.749981,94.216667
656,Manipur,NER,2019-01-21,2.70,24.799971,93.950017
657,Meghalaya,NER,2019-01-21,5.70,25.570492,91.880014
658,Mizoram,NER,2019-01-21,1.80,23.710399,92.720015
659,Nagaland,NER,2019-01-21,2.30,25.666998,94.116570
660,Tripura,NER,2019-01-21,5.40,23.835404,91.279999
661,Punjab,NR,2019-01-22,218.90,31.519974,75.980003
662,Haryana,NR,2019-01-22,178.20,28.450006,77.019991
663,Rajasthan,NR,2019-01-22,191.90,26.449999,74.639981
664,Delhi,NR,2019-01-22,108.00,28.669993,77.230004
665,UP,NR,2019-01-22,417.10,27.599981,78.050006
666,Uttarakhand,NR,2019-01-22,38.80,30.320409,78.050006
667,HP,NR,2019-01-22,26.50,31.100025,77.166597
668,J&K,NR,2019-01-22,42.50,33.450000,76.240000
669,Chandigarh,NR,2019-01-22,5.10,30.719997,76.780006
670,Chhattisgarh,WR,2019-01-22,90.20,22.090420,82.159987
671,Gujarat,WR,2019-01-22,263.50,22.258700,71.192400
672,MP,WR,2019-01-22,188.20,21.300391,76.130019
673,Maharashtra,WR,2019-01-22,330.80,19.250232,73.160175
674,Goa,WR,2019-01-22,8.20,15.491997,73.818001
675,DNH,WR,2019-01-22,16.30,20.266578,73.016618
676,"Andhra Pradesh",SR,2019-01-22,152.60,14.750429,78.570026
677,Telangana,SR,2019-01-22,150.30,18.112400,79.019300
678,Karnataka,SR,2019-01-22,157.50,12.570381,76.919997
679,Kerala,SR,2019-01-22,65.50,8.900373,76.569993
680,"Tamil Nadu",SR,2019-01-22,295.30,12.920386,79.150042
681,Pondy,SR,2019-01-22,7.60,11.934994,79.830000
682,Bihar,ER,2019-01-22,111.00,25.785414,87.479973
683,Jharkhand,ER,2019-01-22,23.80,23.800393,86.419986
684,Odisha,ER,2019-01-22,97.20,19.820430,85.900017
685,"West Bengal",ER,2019-01-22,173.00,22.580390,88.329947
686,Sikkim,ER,2019-01-22,0.60,27.333330,88.616648
687,"Arunachal Pradesh",NER,2019-01-22,2.30,27.100399,93.616601
688,Assam,NER,2019-01-22,33.30,26.749981,94.216667
689,Manipur,NER,2019-01-22,2.50,24.799971,93.950017
690,Meghalaya,NER,2019-01-22,5.70,25.570492,91.880014
691,Mizoram,NER,2019-01-22,1.80,23.710399,92.720015
692,Nagaland,NER,2019-01-22,2.40,25.666998,94.116570
693,Tripura,NER,2019-01-22,4.90,23.835404,91.279999
694,Punjab,NR,2019-01-23,136.00,31.519974,75.980003
695,Haryana,NR,2019-01-23,150.50,28.450006,77.019991
696,Rajasthan,NR,2019-01-23,227.20,26.449999,74.639981
697,Delhi,NR,2019-01-23,109.30,28.669993,77.230004
698,UP,NR,2019-01-23,395.80,27.599981,78.050006
699,Uttarakhand,NR,2019-01-23,41.50,30.320409,78.050006
700,HP,NR,2019-01-23,27.30,31.100025,77.166597
701,J&K,NR,2019-01-23,44.30,33.450000,76.240000
702,Chandigarh,NR,2019-01-23,4.80,30.719997,76.780006
703,Chhattisgarh,WR,2019-01-23,105.70,22.090420,82.159987
704,Gujarat,WR,2019-01-23,391.40,22.258700,71.192400
705,MP,WR,2019-01-23,219.70,21.300391,76.130019
706,Maharashtra,WR,2019-01-23,499.40,19.250232,73.160175
707,Goa,WR,2019-01-23,13.50,15.491997,73.818001
708,DNH,WR,2019-01-23,18.90,20.266578,73.016618
709,"Andhra Pradesh",SR,2019-01-23,194.90,14.750429,78.570026
710,Telangana,SR,2019-01-23,175.00,18.112400,79.019300
711,Karnataka,SR,2019-01-23,230.10,12.570381,76.919997
712,Kerala,SR,2019-01-23,82.30,8.900373,76.569993
713,"Tamil Nadu",SR,2019-01-23,340.60,12.920386,79.150042
714,Pondy,SR,2019-01-23,8.90,11.934994,79.830000
715,Bihar,ER,2019-01-23,101.70,25.785414,87.479973
716,Jharkhand,ER,2019-01-23,27.50,23.800393,86.419986
717,Odisha,ER,2019-01-23,97.10,19.820430,85.900017
718,"West Bengal",ER,2019-01-23,183.40,22.580390,88.329947
719,Sikkim,ER,2019-01-23,1.10,27.333330,88.616648
720,"Arunachal Pradesh",NER,2019-01-23,2.20,27.100399,93.616601
721,Assam,NER,2019-01-23,22.50,26.749981,94.216667
722,Manipur,NER,2019-01-23,1.80,24.799971,93.950017
723,Meghalaya,NER,2019-01-23,5.60,25.570492,91.880014
724,Mizoram,NER,2019-01-23,1.80,23.710399,92.720015
725,Nagaland,NER,2019-01-23,2.20,25.666998,94.116570
726,Tripura,NER,2019-01-23,5.50,23.835404,91.279999
727,Punjab,NR,2019-01-24,132.50,31.519974,75.980003
728,Haryana,NR,2019-01-24,154.70,28.450006,77.019991
729,Rajasthan,NR,2019-01-24,231.60,26.449999,74.639981
730,Delhi,NR,2019-01-24,111.90,28.669993,77.230004
731,UP,NR,2019-01-24,410.90,27.599981,78.050006
732,Uttarakhand,NR,2019-01-24,41.80,30.320409,78.050006
733,HP,NR,2019-01-24,27.60,31.100025,77.166597
734,J&K,NR,2019-01-24,43.90,33.450000,76.240000
735,Chandigarh,NR,2019-01-24,5.00,30.719997,76.780006
736,Chhattisgarh,WR,2019-01-24,105.90,22.090420,82.159987
737,Gujarat,WR,2019-01-24,385.30,22.258700,71.192400
738,MP,WR,2019-01-24,219.70,21.300391,76.130019
739,Maharashtra,WR,2019-01-24,508.90,19.250232,73.160175
740,Goa,WR,2019-01-24,13.50,15.491997,73.818001
741,DNH,WR,2019-01-24,18.80,20.266578,73.016618
742,"Andhra Pradesh",SR,2019-01-24,193.70,14.750429,78.570026
743,Telangana,SR,2019-01-24,177.30,18.112400,79.019300
744,Karnataka,SR,2019-01-24,214.80,12.570381,76.919997
745,Kerala,SR,2019-01-24,79.50,8.900373,76.569993
746,"Tamil Nadu",SR,2019-01-24,332.70,12.920386,79.150042
747,Pondy,SR,2019-01-24,9.10,11.934994,79.830000
748,Bihar,ER,2019-01-24,105.00,25.785414,87.479973
749,Jharkhand,ER,2019-01-24,25.90,23.800393,86.419986
750,Odisha,ER,2019-01-24,98.00,19.820430,85.900017
751,"West Bengal",ER,2019-01-24,175.50,22.580390,88.329947
752,Sikkim,ER,2019-01-24,1.20,27.333330,88.616648
753,"Arunachal Pradesh",NER,2019-01-24,2.30,27.100399,93.616601
754,Assam,NER,2019-01-24,21.30,26.749981,94.216667
755,Manipur,NER,2019-01-24,2.50,24.799971,93.950017
756,Meghalaya,NER,2019-01-24,5.60,25.570492,91.880014
757,Mizoram,NER,2019-01-24,1.60,23.710399,92.720015
758,Nagaland,NER,2019-01-24,2.20,25.666998,94.116570
759,Tripura,NER,2019-01-24,4.50,23.835404,91.279999
760,Punjab,NR,2019-01-25,134.30,31.519974,75.980003
761,Haryana,NR,2019-01-25,155.20,28.450006,77.019991
762,Rajasthan,NR,2019-01-25,232.40,26.449999,74.639981
763,Delhi,NR,2019-01-25,114.20,28.669993,77.230004
764,UP,NR,2019-01-25,408.70,27.599981,78.050006
765,Uttarakhand,NR,2019-01-25,40.20,30.320409,78.050006
766,HP,NR,2019-01-25,25.70,31.100025,77.166597
767,J&K,NR,2019-01-25,43.70,33.450000,76.240000
768,Chandigarh,NR,2019-01-25,5.10,30.719997,76.780006
769,Chhattisgarh,WR,2019-01-25,103.70,22.090420,82.159987
770,Gujarat,WR,2019-01-25,380.20,22.258700,71.192400
771,MP,WR,2019-01-25,218.40,21.300391,76.130019
772,Maharashtra,WR,2019-01-25,456.00,19.250232,73.160175
773,Goa,WR,2019-01-25,13.50,15.491997,73.818001
774,DNH,WR,2019-01-25,17.40,20.266578,73.016618
775,"Andhra Pradesh",SR,2019-01-25,176.40,14.750429,78.570026
776,Telangana,SR,2019-01-25,160.90,18.112400,79.019300
777,Karnataka,SR,2019-01-25,180.60,12.570381,76.919997
778,Kerala,SR,2019-01-25,74.80,8.900373,76.569993
779,"Tamil Nadu",SR,2019-01-25,298.40,12.920386,79.150042
780,Pondy,SR,2019-01-25,6.60,11.934994,79.830000
781,Bihar,ER,2019-01-25,102.10,25.785414,87.479973
782,Jharkhand,ER,2019-01-25,23.20,23.800393,86.419986
783,Odisha,ER,2019-01-25,97.10,19.820430,85.900017
784,"West Bengal",ER,2019-01-25,161.20,22.580390,88.329947
785,Sikkim,ER,2019-01-25,0.90,27.333330,88.616648
786,"Arunachal Pradesh",NER,2019-01-25,2.20,27.100399,93.616601
787,Assam,NER,2019-01-25,18.70,26.749981,94.216667
788,Manipur,NER,2019-01-25,2.40,24.799971,93.950017
789,Meghalaya,NER,2019-01-25,4.90,25.570492,91.880014
790,Mizoram,NER,2019-01-25,1.70,23.710399,92.720015
791,Nagaland,NER,2019-01-25,2.10,25.666998,94.116570
792,Tripura,NER,2019-01-25,4.90,23.835404,91.279999
793,Punjab,NR,2019-01-26,135.90,31.519974,75.980003
794,Haryana,NR,2019-01-26,143.20,28.450006,77.019991
795,Rajasthan,NR,2019-01-26,229.60,26.449999,74.639981
796,Delhi,NR,2019-01-26,112.70,28.669993,77.230004
797,UP,NR,2019-01-26,373.40,27.599981,78.050006
798,Uttarakhand,NR,2019-01-26,35.50,30.320409,78.050006
799,HP,NR,2019-01-26,26.20,31.100025,77.166597
800,J&K,NR,2019-01-26,43.10,33.450000,76.240000
801,Chandigarh,NR,2019-01-26,4.70,30.719997,76.780006
802,Chhattisgarh,WR,2019-01-26,105.80,22.090420,82.159987
803,Gujarat,WR,2019-01-26,380.60,22.258700,71.192400
804,MP,WR,2019-01-26,219.80,21.300391,76.130019
805,Maharashtra,WR,2019-01-26,485.90,19.250232,73.160175
806,Goa,WR,2019-01-26,13.50,15.491997,73.818001
807,DNH,WR,2019-01-26,18.10,20.266578,73.016618
808,"Andhra Pradesh",SR,2019-01-26,172.40,14.750429,78.570026
809,Telangana,SR,2019-01-26,165.20,18.112400,79.019300
810,Karnataka,SR,2019-01-26,209.60,12.570381,76.919997
811,Kerala,SR,2019-01-26,80.70,8.900373,76.569993
812,"Tamil Nadu",SR,2019-01-26,330.00,12.920386,79.150042
813,Pondy,SR,2019-01-26,7.40,11.934994,79.830000
814,Bihar,ER,2019-01-26,100.10,25.785414,87.479973
815,Jharkhand,ER,2019-01-26,25.00,23.800393,86.419986
816,Odisha,ER,2019-01-26,87.70,19.820430,85.900017
817,"West Bengal",ER,2019-01-26,169.50,22.580390,88.329947
818,Sikkim,ER,2019-01-26,1.20,27.333330,88.616648
819,"Arunachal Pradesh",NER,2019-01-26,2.20,27.100399,93.616601
820,Assam,NER,2019-01-26,22.30,26.749981,94.216667
821,Manipur,NER,2019-01-26,2.40,24.799971,93.950017
822,Meghalaya,NER,2019-01-26,5.60,25.570492,91.880014
823,Mizoram,NER,2019-01-26,1.60,23.710399,92.720015
824,Nagaland,NER,2019-01-26,2.20,25.666998,94.116570
825,Tripura,NER,2019-01-26,5.40,23.835404,91.279999
826,Punjab,NR,2019-01-27,141.20,31.519974,75.980003
827,Haryana,NR,2019-01-27,138.90,28.450006,77.019991
828,Rajasthan,NR,2019-01-27,226.90,26.449999,74.639981
829,Delhi,NR,2019-01-27,105.00,28.669993,77.230004
830,UP,NR,2019-01-27,341.60,27.599981,78.050006
831,Uttarakhand,NR,2019-01-27,37.90,30.320409,78.050006
832,HP,NR,2019-01-27,27.00,31.100025,77.166597
833,J&K,NR,2019-01-27,45.30,33.450000,76.240000
834,Chandigarh,NR,2019-01-27,4.70,30.719997,76.780006
835,Chhattisgarh,WR,2019-01-27,98.30,22.090420,82.159987
836,Gujarat,WR,2019-01-27,379.40,22.258700,71.192400
837,MP,WR,2019-01-27,212.80,21.300391,76.130019
838,Maharashtra,WR,2019-01-27,485.20,19.250232,73.160175
839,Goa,WR,2019-01-27,13.50,15.491997,73.818001
840,DNH,WR,2019-01-27,18.20,20.266578,73.016618
841,"Andhra Pradesh",SR,2019-01-27,181.00,14.750429,78.570026
842,Telangana,SR,2019-01-27,168.40,18.112400,79.019300
843,Karnataka,SR,2019-01-27,223.40,12.570381,76.919997
844,Kerala,SR,2019-01-27,81.90,8.900373,76.569993
845,"Tamil Nadu",SR,2019-01-27,347.20,12.920386,79.150042
846,Pondy,SR,2019-01-27,8.60,11.934994,79.830000
847,Bihar,ER,2019-01-27,82.80,25.785414,87.479973
848,Jharkhand,ER,2019-01-27,21.40,23.800393,86.419986
849,Odisha,ER,2019-01-27,51.10,19.820430,85.900017
850,"West Bengal",ER,2019-01-27,135.60,22.580390,88.329947
851,Sikkim,ER,2019-01-27,1.30,27.333330,88.616648
852,"Arunachal Pradesh",NER,2019-01-27,2.20,27.100399,93.616601
